elec_id,country,year,presidential,date,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,multi,seats,tier1_avemag,tier1_districts,tier2_districts,tier3_districts,tier4_districts,enep,enep1,enpp,enpp1,dd_democracy,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,tier1_EffElecThrsh
L-PAR-1989-5-1,Paraguay,1989,0,"May 01, 1989",3.0,12.0,-88.0,,,,0.0,72.0,72.0,1.0,0.0,0.0,0.0,1.68,1.68002257980695,1.89,1.89,1,0.0,0.0,0.0,0,0.010273972602739725
L-PAR-1993-5-9,Paraguay,1993,0,"May 09, 1993",2.0,9.0,25.0,,,,0.0,80.0,4.44,18.0,0.0,0.0,0.0,2.81,2.81174325030321,2.45,2.45,1,0.0,0.0,1.0,1,0.1378676470588235
L-PAR-1998-5-10,Paraguay,1998,0,"May 10, 1998",2.0,9.0,25.0,,,,0.0,80.0,4.44,18.0,0.0,0.0,0.0,2.11,2.11,1.97,1.97,1,0.0,0.0,1.0,1,0.1378676470588235
L-PAR-2003-4-27,Paraguay,2003,0,"April 27, 2003",2.0,9.0,25.0,,,,0.0,80.0,4.44,18.0,0.0,0.0,0.0,4.23,4.24002023988755,3.18,3.18,1,1.0,0.0,1.0,1,0.1378676470588235
L-PAR-2008-4-20,Paraguay,2008,0,"April 20, 2008",2.0,9.0,25.0,,,,0.0,80.0,4.44,18.0,0.0,0.0,0.0,4.36,4.4666247567344,3.43,3.43,1,1.0,0.0,1.0,1,0.1378676470588235
L-PAR-2013-4-21,Paraguay,2013,0,"April 21, 2013",2.0,9.0,25.0,,,,0.0,80.0,4.44,18.0,0.0,0.0,0.0,3.800541,3.800541,2.216449,2.216449,1,1.0,0.0,1.0,1,0.1378676470588235
L-PAR-2018-4-22,Paraguay,2018,0,"April 22, 2018",2.0,9.0,25.0,,,,0.0,80.0,4.44,18.0,0.0,0.0,0.0,3.87514289589429,4.03794048883308,2.38627889634601,2.38627889634601,1,,0.0,1.0,1,0.1378676470588235
L-PER-1956-6-17,Peru,1956,0,"June 17, 1956",2.0,9.0,13.0,,,,0.0,182.0,7.58,24.0,0.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,1,1.0,,0.0,0,0.08741258741258741
L-PER-1962-6-10,Peru,1962,0,"June 10, 1962",2.0,9.0,13.0,,,,0.0,182.0,7.58,24.0,0.0,0.0,0.0,3.39,3.39,-99.0,-99.0,1,0.0,,0.0,0,0.08741258741258741
L-PER-1963-6-9,Peru,1963,0,"June 09, 1963",2.0,9.0,25.0,,,,0.0,139.0,5.79,24.0,0.0,0.0,0.0,2.98,2.98,3.54,3.54,1,1.0,,0.0,0,0.11045655375552282
L-PER-1980-5-18,Peru,1980,0,"May 18, 1980",2.0,9.0,25.0,,,,0.0,180.0,7.2,25.0,0.0,0.0,0.0,4.16,4.18,2.46,2.46,1,1.0,1.0,1.0,0,0.09146341463414635
L-PER-1990-4-8,Peru,1990,0,"April 08, 1990",2.0,9.0,25.0,,,,0.0,180.0,7.2,25.0,0.0,0.0,0.0,5.02,5.035,4.04,4.04,1,0.0,0.0,1.0,1,0.09146341463414635
L-PER-2020-1-26,Peru,2020,0,"January 26, 2020",2.0,9.0,25.0,,,,0.0,130.0,5.0,26.0,0.0,0.0,0.0,11.8246638839291,16.5169133192389,7.92682926829268,7.92682926829268,1,,0.0,,1,0.125
L-PHI-1946-4-23,Philippines,1946,0,"April 23, 1946",1.0,1.0,1.0,,,,0.0,98.0,1.0,98.0,0.0,0.0,0.0,3.32,3.335,2.91,2.93,1,1.0,,0.0,0,0.375
L-PHI-1949-11-9,Philippines,1949,0,"November 09, 1949",1.0,1.0,1.0,,,,0.0,100.0,1.0,100.0,0.0,0.0,0.0,2.44,2.445,2.12,2.12,1,1.0,,0.0,0,0.375
L-PHI-1953-11-10,Philippines,1953,0,"November 10, 1953",1.0,1.0,1.0,,,,0.0,102.0,1.0,102.0,0.0,0.0,0.0,2.56,2.565,2.28,2.28,1,1.0,,0.0,0,0.375
L-PHI-1957-11-12,Philippines,1957,0,"November 12, 1957",1.0,1.0,1.0,,,,0.0,102.0,1.0,102.0,0.0,0.0,0.0,2.14,2.14,1.47,1.47,1,1.0,,0.0,0,0.375
L-PHI-1961-11-14,Philippines,1961,0,"November 14, 1961",1.0,1.0,1.0,,,,0.0,104.0,1.0,104.0,0.0,0.0,0.0,2.05,2.055,1.71,1.71,1,1.0,,0.0,0,0.375
L-PHI-1965-11-9,Philippines,1965,0,"November 09, 1965",1.0,1.0,1.0,,,,0.0,104.0,1.0,104.0,0.0,0.0,0.0,2.26,2.28,2.04,2.05,1,0.0,,0.0,0,0.375
L-PHI-1987-5-11,Philippines,1987,0,"May 11, 1987",1.0,1.0,1.0,,,,0.0,205.0,1.0,200.0,0.0,0.0,0.0,,,6.38,6.95,1,1.0,1.0,1.0,0,0.375
L-PHI-1992-5-11,Philippines,1992,0,"May 11, 1992",1.0,1.0,1.0,,,,0.0,200.0,1.0,200.0,0.0,0.0,0.0,4.52,4.91,3.75,3.75,1,1.0,0.0,1.0,1,0.375
L-PHI-1995-5-8,Philippines,1995,0,"May 08, 1995",1.0,1.0,1.0,,,,0.0,204.0,1.0,204.0,0.0,0.0,0.0,4.69,4.805,3.54,3.62,1,1.0,0.0,1.0,1,0.375
L-PHI-2004-5-10,Philippines,2004,0,"May 10, 2004",3.0,11.0,1.0,-88.0,,,1.0,237.0,1.0,209.0,1.0,0.0,0.0,-99.0,27.43,3.48,3.48,1,1.0,1.0,1.0,0,0.375
L-PHI-2007-5-14,Philippines,2007,0,"May 14, 2007",3.0,11.0,1.0,-88.0,,,1.0,271.0,1.0,218.0,1.0,0.0,0.0,-99.0,38.46,4.18,4.18,1,1.0,0.0,1.0,0,0.375
L-PHI-2010-5-10,Philippines,2010,0,"May 10, 2010",3.0,11.0,1.0,-88.0,,,1.0,286.0,1.0,229.0,1.0,0.0,0.0,-99.0,55.76,3.84,3.85,1,1.0,0.0,1.0,1,0.375
L-PHI-2013-5-13,Philippines,2013,0,"May 13, 2013",3.0,11.0,1.0,-88.0,,,1.0,292.0,1.0,234.0,1.0,0.0,0.0,3.33028,3.33028,3.610444,3.610444,1,1.0,0.0,1.0,1,0.375
L-PHI-2016-5-9,Philippines,2016,0,"May 09, 2016",3.0,11.0,1.0,-88.0,,,1.0,297.0,1.0,238.0,1.0,0.0,0.0,4.202423,4.202423,3.440058,3.440058,1,,0.0,1.0,1,0.375
L-PHI-2019-5-13,Philippines,2019,0,"May 13, 2019",3.0,11.0,1.0,-88.0,,,1.0,304.0,1.0,243.0,1.0,0.0,0.0,5.92121947751988,6.24738703037454,5.28970706799248,5.37102055666727,1,,0.0,,0,0.375
L-PNG-1997-6-14,Papua New Guinea,1997,0,"June 14, 1997",1.0,1.0,1.0,1.0,,,1.0,109.0,1.0,89.0,20.0,0.0,0.0,2.51,57.56,5.03,20.94,1,1.0,0.0,0.0,1,0.375
L-PNG-2007-6-30,Papua New Guinea,2007,0,"June 30, 2007",1.0,3.0,5.0,5.0,,,1.0,109.0,1.0,89.0,20.0,0.0,0.0,-99.0,-99.0,-99.0,-99.0,1,1.0,0.0,0.0,0,0.375
L-PNG-2012-6-23,Papua New Guinea,2012,0,"June 23, 2012",1.0,3.0,5.0,5.0,,,1.0,111.0,1.0,89.0,20.0,0.0,0.0,,,7.382265,7.382265,1,1.0,0.0,0.0,0,0.375
L-PNG-2017-6-24,Papua New Guinea,2017,0,"June 24, 2017",1.0,3.0,5.0,5.0,,,1.0,111.0,1.0,89.0,22.0,0.0,0.0,5.81675296983048,32.2663288597144,7.91329479768786,9.05290227773696,1,,0.0,0.0,0,0.375
L-ROK-1960-6-29,South Korea,1960,0,"June 29, 1960",1.0,1.0,1.0,,,,0.0,233.0,1.0,233.0,0.0,0.0,0.0,2.52,5.595,1.64,1.77,1,1.0,,1.0,0,0.375
L-ROM-1990-5-20,Romania,1990,0,"May 20, 1990",2.0,9.0,12.0,25.0,,,1.0,396.0,9.44,41.0,1.0,0.0,0.0,2.21,2.21,2.19,2.19,1,0.0,0.0,0.0,0,0.07183908045977012
L-ROM-1992-9-27,Romania,1992,0,"September 27, 1992",2.0,9.0,12.0,25.0,,,1.0,341.0,7.81,42.0,1.0,0.0,0.0,6.96,6.96,4.78,4.78,1,1.0,0.0,0.0,1,0.08513053348467652
L-RUS-1993-12-12,Russia,1993,0,"December 12, 1993",3.0,12.0,1.0,13.0,,,1.0,450.0,1.0,225.0,1.0,0.0,0.0,8.15354760856449,8.15354760856449,6.5057091941126,14.7094463512909,0,1.0,0.0,0.0,0,0.375
L-RUS-1995-12-17,Russia,1995,0,"December 17, 1995",3.0,12.0,1.0,13.0,,,1.0,450.0,1.0,225.0,1.0,0.0,0.0,10.9828497310026,10.9828497310026,5.21128210407123,6.14959458228309,0,1.0,0.0,0.0,0,0.375
L-SAF-1994-4-26,South Africa,1994,0,"April 26, 1994",2.0,9.0,19.0,19.0,,,1.0,400.0,44.44,9.0,1.0,,,2.24459837401294,2.24492086653945,2.21496206877457,2.21496206877457,0,1.0,1.0,1.0,0,0.016505281690140847
L-SAF-1999-6-2,South Africa,1999,0,"June 02, 1999",2.0,9.0,19.0,19.0,,,1.0,400.0,44.44,9.0,1.0,,,2.16205931825946,2.16207801642315,2.15036421793941,2.15036421793941,0,1.0,1.0,1.0,1,0.016505281690140847
L-SAF-2004-4-14,South Africa,2004,0,"April 14, 2004",2.0,9.0,19.0,19.0,,,1.0,400.0,44.44,9.0,1.0,,,1.96981844183422,1.97000858923745,1.96603671573567,1.96603671573567,0,1.0,1.0,1.0,1,0.016505281690140847
L-SAF-2009-4-22,South Africa,2009,0,"April 22, 2009",2.0,9.0,19.0,19.0,,,1.0,400.0,44.44,9.0,1.0,,,2.12694455906312,2.12723412764256,2.11993534197207,2.11993534197207,0,1.0,1.0,1.0,1,0.016505281690140847
L-SAF-2014-4-7,South Africa,2014,0,"April 07, 2014",2.0,9.0,19.0,19.0,,,1.0,400.0,44.44,9.0,1.0,,,2.26498514169747,2.26549827369032,2.26154802962628,2.26154802962628,0,1.0,1.0,1.0,1,0.016505281690140847
L-SAF-2019-4-8,South Africa,2019,0,"April 08, 2019",2.0,9.0,19.0,19.0,,,1.0,400.0,44.44,9.0,1.0,,,2.57953047128409,2.58096913119624,2.57110718303069,2.57110718303069,0,,1.0,,1,0.016505281690140847
L-SAL-1985-3-31,El Salvador,1985,0,"March 31, 1985",2.0,9.0,13.0,,,,0.0,60.0,4.29,14.0,0.0,0.0,0.0,2.68,2.68,2.56,2.56,1,1.0,0.0,1.0,0,0.14177693761814744
L-SAL-1988-3-20,El Salvador,1988,0,"March 20, 1988",2.0,9.0,13.0,,,,0.0,60.0,4.29,14.0,0.0,0.0,0.0,2.75,2.75,2.41,2.41,1,1.0,0.0,1.0,0,0.14177693761814744
L-SAL-1991-3-10,El Salvador,1991,0,"March 10, 1991",2.0,9.0,13.0,13.0,,,1.0,84.0,4.57,14.0,0.0,0.0,0.0,3.34,3.34,3.01,3.01,1,1.0,0.0,1.0,0,0.13464991023339318
L-SAL-1994-3-20,El Salvador,1994,0,"March 20, 1994",2.0,9.0,13.0,13.0,,,1.0,84.0,4.57,14.0,0.0,0.0,0.0,3.48,3.48,3.06,3.06,1,1.0,0.0,1.0,0,0.13464991023339318
L-SAL-1997-3-16,El Salvador,1997,0,"March 16, 1997",2.0,9.0,13.0,13.0,,,1.0,84.0,4.57,14.0,0.0,0.0,0.0,3.95,3.95,4.17,4.17,1,1.0,1.0,1.0,0,0.13464991023339318
L-SEN-2001-4-29,Senegal,2001,0,"April 29, 2001",3.0,12.0,9.0,13.0,,,1.0,120.0,2.17,30.0,1.0,0.0,0.0,3.27,3.34220772526005,1.76,1.76409757749731,1,1.0,0.0,1.0,1,0.23659305993690852
L-SER-2007-1-21,Republic of Serbia,2007,0,"January 21, 2007",2.0,9.0,25.0,,,,0.0,250.0,250.0,1.0,0.0,0.0,0.0,5.56,6.1407429971203,4.55,4.56064929720554,1,0.0,1.0,0.0,1,0.00298804780876494
L-SER-2012-5-6,Republic of Serbia,2012,0,"May 06, 2012",2.0,9.0,25.0,,,,0.0,250.0,250.0,1.0,,,,6.07489125944646,6.4117771522733,4.86381322957198,4.86722217895803,1,0.0,1.0,0.0,1,0.00298804780876494
L-SER-2014-3-16,Republic of Serbia,2014,0,"March 16, 2014",2.0,9.0,25.0,,,,0.0,250.0,250.0,1.0,,,,3.37778498371908,3.5691850836617,2.26170659332706,2.26170659332706,1,0.0,1.0,0.0,0,0.00298804780876494
L-SER-2016-4-24,Republic of Serbia,2016,0,"April 24, 2016",2.0,9.0,25.0,,,,0.0,250.0,250.0,1.0,,,,3.76126498864098,3.77968946071391,3.22797231690941,3.22797231690941,1,,1.0,0.0,0,0.00298804780876494
L-SER-2020-6-21,Republic of Serbia,2020,0,"June 21, 2020",2.0,9.0,25.0,,,,0.0,250.0,250.0,1.0,0.0,0.0,0.0,2.62599938971774,2.62599938971774,1.70746366517321,1.70746366517321,1,,0.0,,0,0.00298804780876494
L-SIE-1962-5-25,Sierra Leone,1962,0,"May 25, 1962",1.0,1.0,1.0,,,,0.0,74.0,1.0,62.0,0.0,0.0,0.0,2.99,6.52,3.07,3.55,1,1.0,,1.0,0,0.375
L-SIE-1967-3-17,Sierra Leone,1967,0,"March 17, 1967",1.0,1.0,1.0,,,,0.0,78.0,1.0,66.0,0.0,0.0,0.0,2.69,2.82,2.36,2.39,1,0.0,,0.0,0,0.375
L-SIE-1996-2-27,Sierra Leone,1996,0,"February 27, 1996",2.0,9.0,13.0,,,,0.0,80.0,68.0,1.0,0.0,0.0,0.0,4.55,4.735,3.82,3.82,1,0.0,0.0,0.0,0,0.010869565217391304
L-SIE-2002-5-14,Sierra Leone,2002,0,"May 14, 2002",1.0,1.0,1.0,,,,0.0,124.0,1.0,112.0,0.0,0.0,0.0,1.89,1.89,1.65,1.65,1,1.0,0.0,0.0,0,0.375
L-SIE-2007-8-11,Sierra Leone,2007,0,"August 11, 2007",1.0,1.0,1.0,,,,0.0,124.0,1.0,112.0,0.0,0.0,0.0,3.04,3.04024954595876,2.54,2.54,1,1.0,0.0,1.0,1,0.375
L-SIE-2018-3-7,Sierra Leone,2018,0,"March 07, 2018",1.0,1.0,1.0,,,,0.0,132.0,1.0,112.0,0.0,0.0,0.0,3.0741327103091,3.12114733375989,2.44925499016025,2.45235749472203,1,,0.0,1.0,1,0.375
L-SKN-1984-6-21,St. Kitts and Nevis,1984,0,"June 21, 1984",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,2.45,2.45,2.46,2.46,1,1.0,1.0,0.0,0,0.375
L-SKN-1989-3-21,St. Kitts and Nevis,1989,0,"March 21, 1989",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,2.77,2.77,2.68,2.68,1,1.0,1.0,0.0,0,0.375
L-SKN-1993-11-29,St. Kitts and Nevis,1993,0,"November 29, 1993",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,3.08,3.08,3.27,3.27,1,1.0,1.0,0.0,0,0.375
L-SKN-1995-7-3,St. Kitts and Nevis,1995,0,"July 03, 1995",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,2.65,2.65,2.2,2.2,1,1.0,1.0,0.0,0,0.375
L-SKN-2000-3-6,St. Kitts and Nevis,2000,0,"March 06, 2000",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,2.55,2.55,1.75,1.75,1,1.0,1.0,0.0,0,0.375
L-SKN-2004-10-25,St. Kitts and Nevis,2004,0,"October 25, 2004",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,2.7,2.70003280579718,2.2,2.2,1,1.0,1.0,0.0,0,0.375
L-SKN-2010-1-25,St. Kitts and Nevis,2010,0,"January 25, 2010",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,2.94,2.94000432181271,2.69,2.69,1,1.0,1.0,0.0,0,0.375
L-SKN-2015-2-16,St. Kitts and Nevis,2015,0,"February 16, 2015",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,3.728992,3.728992,3.903226,3.903226,1,1.0,1.0,0.0,0,0.375
L-SKN-2020-6-5,St. Kitts and Nevis,2020,0,"June 05, 2020",1.0,1.0,1.0,,,,0.0,11.0,1.0,11.0,0.0,0.0,0.0,3.84850735642181,3.84874434715674,3.66666666666667,3.66666666666667,1,,1.0,,0,0.375
L-SLU-1979-7-2,St. Lucia,1979,0,"July 02, 1979",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,1.97,1.97,1.71,1.71,1,1.0,1.0,0.0,0,0.375
L-SLU-1982-5-3,St. Lucia,1982,0,"May 03, 1982",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.4,2.4,1.44,1.44,1,1.0,1.0,0.0,0,0.375
L-SLU-1987-4-30,St. Lucia,1987,0,"April 06, 1987",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.32,2.32,1.99,1.99,1,1.0,1.0,0.0,0,0.375
L-SLU-1987-4-6,St. Lucia,1987,0,"April 30, 1987",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.21,2.21,1.99,1.99,1,1.0,1.0,0.0,0,0.375
L-SLU-1992-4-27,St. Lucia,1992,0,"April 27, 1992",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,1.97,1.97,1.84,1.84,1,1.0,1.0,0.0,0,0.375
L-SLU-1997-5-23,St. Lucia,1997,0,"May 23, 1997",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,1.95,1.95,1.12,1.12,1,1.0,1.0,0.0,0,0.375
L-SLU-2001-12-3,St. Lucia,2001,0,"December 03, 2001",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.18,2.18891414982224,1.41,1.41,1,1.0,1.0,0.0,0,0.375
L-SLU-2006-12-11,St. Lucia,2006,0,"December 11, 2006",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.01,2.01003232183947,1.84,1.84,1,1.0,1.0,0.0,0,0.375
L-SLU-2011-11-28,St. Lucia,2011,0,"November 28, 2011",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.08,2.08086600051243,1.84,1.84,1,1.0,1.0,0.0,0,0.375
L-SLU-2016-6-6,St. Lucia,2016,0,"June 06, 2016",1.0,1.0,1.0,,,,0.0,17.0,1.0,17.0,0.0,0.0,0.0,2.023681,2.023681,1.840764,1.840764,1,,1.0,0.0,0,0.375
L-SNM-1949-2-27,San Marino,1949,0,"February 27, 1949",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,1.9536668372869,1.9536668372869,1.94594594594595,1.94594594594595,0,1.0,,0.0,0,0.012295081967213115
L-SNM-1951-9-16,San Marino,1951,0,"September 16, 1951",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.09860376914163,3.09860376914163,3.05602716468591,3.05602716468591,0,1.0,,0.0,0,0.012295081967213115
L-SNM-1955-8-14,San Marino,1955,0,"August 14, 1955",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.19474528295859,3.19474528295859,3.1304347826087,3.1304347826087,0,1.0,,0.0,0,0.012295081967213115
L-SNM-1959-9-13,San Marino,1959,0,"September 13, 1959",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.24492007761849,3.24492007761849,3.1858407079646,3.1858407079646,0,1.0,,0.0,0,0.012295081967213115
L-SNM-1964-9-13,San Marino,1964,0,"September 13, 1964",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.17176369091797,3.17176369091797,3.0664395229983,3.0664395229983,0,1.0,,0.0,0,0.012295081967213115
L-SNM-1969-9-7,San Marino,1969,0,"September 07, 1969",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.41611724114372,3.41611724114372,3.28467153284672,3.28467153284672,0,1.0,,0.0,0,0.012295081967213115
L-SNM-1974-9-8,San Marino,1974,0,"September 08, 1974",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.88823652920454,3.88823652920454,3.60721442885772,3.60721442885772,0,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-1978-5-28,San Marino,1978,0,"May 28, 1978",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.62460673016978,3.62460673016978,3.42857142857143,3.42857142857143,0,1.0,0.0,0.0,0,0.012295081967213115
L-SNM-1983-5-29,San Marino,1983,0,"May 29, 1983",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.5936191698021,3.5936191698021,3.43511450381679,3.43511450381679,0,1.0,0.0,0.0,0,0.012295081967213115
L-SNM-1988-5-29,San Marino,1988,0,"May 29, 1988",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.24692191802172,3.24692191802172,3.08747855917667,3.08747855917667,0,1.0,0.0,0.0,0,0.012295081967213115
L-SNM-1993-5-13,San Marino,1993,0,"May 13, 1993",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,,,,3.67572733454632,3.67572733454632,3.52250489236791,3.52250489236791,1,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-1998-5-31,San Marino,1998,0,"May 31, 1998",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,3.73,3.73,3.65,3.65,1,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-2001-6-10,San Marino,2001,0,"June 10, 2001",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,3.55,3.55,3.52,3.52,1,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-2006-6-4,San Marino,2006,0,"June 04, 2006",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,4.22,4.22,3.88,3.88,1,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-2008-11-9,San Marino,2008,0,"November 09, 2008",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,4.3,4.3,3.97,3.97,1,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-2012-11-11,San Marino,2012,0,"November 11, 2012",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,6.59,6.59,5.23,5.23,1,1.0,1.0,0.0,0,0.012295081967213115
L-SNM-2016-11-20,San Marino,2016,0,"November 20, 2016",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,3.051776,3.051776,2.304738,2.304738,1,,1.0,0.0,0,0.012295081967213115
L-SNM-2019-12-8,San Marino,2019,0,"December 08, 2019",2.0,9.0,25.0,,,,0.0,60.0,60.0,1.0,0.0,0.0,0.0,4.9168801412128,4.92970244316053,4.62724935732648,4.62724935732648,1,,1.0,,0,0.012295081967213115
L-SOL-1989-2-22,Solomon Islands,1989,0,"February 22, 1989",1.0,1.0,1.0,,,,0.0,38.0,1.0,38.0,,,,2.60730357878489,13.6446124247841,2.49826989619377,2.56939501779359,0,1.0,1.0,1.0,1,0.375
L-SOL-2001-12-5,Solomon Islands,2001,0,"December 05, 2001",1.0,1.0,1.0,,,,0.0,50.0,1.0,50.0,0.0,0.0,0.0,,,3.35,9.34035826688015,1,0.0,0.0,0.0,0,0.375
L-SOL-2006-4-5,Solomon Islands,2006,0,"April 05, 2006",1.0,1.0,1.0,,,,0.0,50.0,1.0,50.0,0.0,0.0,0.0,2.6,46.9403824887042,2.6,33.967962184874,1,1.0,0.0,1.0,0,0.375
L-SOL-2010-8-4,Solomon Islands,2010,0,"August 04, 2010",1.0,1.0,1.0,,,,0.0,50.0,1.0,50.0,0.0,0.0,0.0,2.17,44.8889263267718,2.17,3.30233231081935,1,1.0,0.0,1.0,1,0.375
L-SOL-2014-11-19,Solomon Islands,2014,0,"November 19, 2014",1.0,1.0,1.0,,,,0.0,50.0,1.0,50.0,0.0,0.0,0.0,,,2.252252,2.252252,1,1.0,0.0,1.0,1,0.375
L-SOM-1959-3-8,Somalia,1959,0,"March 08, 1959",2.0,9.0,13.0,,,,0.0,90.0,2.57,35.0,,,,1.66269835991434,1.66269835991434,1.17085862966175,1.17085862966175,0,1.0,,0.0,0,0.21008403361344538
L-SOM-1960-2-17,Somalia,1960,0,"February 17, 1960",1.0,1.0,1.0,,,,0.0,33.0,2.75,33.0,,,,2.74976077081294,2.75037336318405,1.99816513761468,1.99816513761468,0,1.0,,1.0,0,0.2
L-SOM-1964-3-30,Somalia,1964,0,"March 30, 1964",2.0,9.0,13.0,,,,0.0,123.0,2.62,47.0,0.0,0.0,0.0,3.02,3.05,2.72,2.72,1,1.0,,1.0,0,0.20718232044198895
L-SOM-1969-3-26,Somalia,1969,0,"March 26, 1969",2.0,9.0,13.0,,,,0.0,123.0,2.62,47.0,0.0,0.0,0.0,-99.0,-99.0,2.51,2.74,1,0.0,,0.0,0,0.20718232044198895
L-SPN-1977-6-15,Spain,1977,0,"June 15, 1977",2.0,9.0,25.0,,,,0.0,350.0,6.73,52.0,0.0,0.0,0.0,4.29,4.31,2.92,2.92,1,1.0,1.0,0.0,0,0.09702457956015523
L-SRI-1977-7-21,Sri Lanka,1977,0,"July 21, 1977",1.0,1.0,1.0,,,,0.0,168.0,1.0,168.0,0.0,0.0,0.0,2.8,2.83,1.41,1.41,1,0.0,1.0,1.0,1,0.375
L-SRI-1989-2-15,Sri Lanka,1989,0,"February 15, 1989",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.74,2.76,2.48,2.5,1,0.0,0.0,0.0,0,0.07568113017154389
L-SRI-1994-8-16,Sri Lanka,1994,0,"August 16, 1994",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.31,2.31,2.52,2.53,1,1.0,0.0,0.0,0,0.07568113017154389
L-SRI-2000-10-10,Sri Lanka,2000,0,"October 10, 2000",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.7,2.705,2.59,2.59,1,1.0,0.0,0.0,1,0.07568113017154389
L-SRI-2001-12-6,Sri Lanka,2001,0,"December 06, 2001",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.79,2.79296110607016,2.76,2.76,1,1.0,0.0,1.0,1,0.07568113017154389
L-SRI-2004-4-2,Sri Lanka,2004,0,"April 02, 2004",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.78,2.78111765174376,2.76,2.76,1,1.0,0.0,0.0,1,0.07568113017154389
L-SRI-2010-4-8,Sri Lanka,2010,0,"April 08, 2010",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.2,2.20087431438048,2.06,2.06,1,0.0,0.0,0.0,0,0.07568113017154389
L-SRI-2015-8-17,Sri Lanka,2015,0,"August 17, 2015",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.545487,2.545487,2.462904,2.462904,1,0.0,0.0,1.0,1,0.07568113017154389
L-SRI-2020-8-5,Sri Lanka,2020,0,"August 05, 2020",2.0,9.0,13.0,13.0,,,1.0,225.0,8.91,22.0,1.0,0.0,0.0,2.44347025457368,2.44347025457368,2.10350272156895,2.10350272156895,1,,0.0,,1,0.07568113017154389
